Price,Age_08_04,KM,HP,cc,Doors,Gears,Quarterly_Tax,Weight,,Price,Pred,error,,,
9950,58,61343,110,1600,5,5,85,1075,,9950,16394.9427,-6444.942699,-1444.942699,,
9950,62,61254,110,1600,5,5,85,1075,,9950,15910.00675,-5960.006745,-960.006745,,
10500,59,61166,110,1600,3,5,69,1050,,10500,15799.02696,-5299.026956,-299.026956,,
9750,62,61149,86,1300,5,5,69,1040,,9750,14515.18687,-4765.186865,234.813135,,
11250,61,61144,110,1600,5,5,85,1090,,11250,16284.88643,-5034.886434,-34.886434,,
8900,59,61127,110,1600,3,5,69,1050,,8900,15799.84354,-6899.843538,-1899.843538,,
7950,60,61100,86,1300,3,5,69,1015,,7950,14341.4848,-6391.484795,-1391.484795,,
11500,68,61100,110,1600,5,5,85,1075,,11500,15183.03204,-3683.032043,1316.967957,,
9450,57,61000,110,1600,3,5,69,1050,,9450,16045.90238,-6595.902382,-1595.902382,,
7995,65,60724,86,1300,3,5,69,1015,,7995,13740.85819,-5745.858188,-745.858188,,
10995,59,60708,86,1300,5,5,69,1045,,10995,14973.14565,-3978.14565,1021.85435,,
8950,61,60532,110,1600,3,5,69,1050,,8950,15568.90193,-6618.90193,-1618.90193,,
8250,67,60000,86,1300,4,5,69,1030,,8250,13763.49423,-5513.494232,-513.494232,,
8950,66,60000,86,1300,3,5,69,1015,,8950,13634.31744,-4684.317441,315.682559,,
8950,65,60000,86,1300,3,5,69,1015,,8950,13756.0173,-4806.0173,193.9827,,
9500,62,59295,86,1300,5,5,69,1035,,9500,14470.38037,-4970.380367,29.619633,,
7500,65,59264,86,1300,3,5,69,1015,,7500,13771.42767,-6271.427668,-1271.427668,,
8950,63,59000,110,1600,3,5,69,1050,,8950,15357.57923,-6407.579228,-1407.579228,,
9950,63,59000,86,1300,5,5,19,1035,,9950,14168.00047,-4218.000468,781.999532,,
9750,65,59000,110,1600,5,5,19,1075,,9750,15345.45051,-5595.45051,-595.45051,,
9450,61,59000,110,1600,5,5,85,1070,,9450,15995.27531,-6545.275306,-1545.275306,,
9950,65,59000,110,1600,3,5,69,1050,,9950,15114.17951,-5164.17951,-164.17951,,
9750,68,58860,110,1600,3,5,85,1055,,9750,14895.43096,-5145.430963,-145.430963,,
8950,65,58829,110,1600,3,5,69,1050,,8950,15117.75991,-6167.759908,-1167.759908,,
8250,66,58654,110,1600,5,5,85,1070,,8250,15394.02056,-7144.020559,-2144.020559,,
7750,65,58300,86,1300,3,5,69,1015,,7750,13791.6119,-6041.6119,-1041.6119,,
8950,60,58269,110,1600,3,5,69,1050,,8950,15737.98448,-6787.984483,-1787.984483,,
9950,64,58136,110,1600,5,5,85,1075,,9950,15731.89171,-5781.891711,-781.891711,,
9450,66,58113,107,1600,3,5,85,1085,,9450,15562.244,-6112.243997,-1112.243997,,
12950,67,58058,110,1600,3,6,85,1065,,12950,15800.13952,-2850.139524,2149.860476,,
9950,58,58000,110,1600,3,5,69,1050,,9950,15987.01652,-6037.016523,-1037.016523,,
10495,62,58000,110,1600,3,6,85,1065,,10495,16409.85322,-5914.853223,-914.853223,,
7950,68,57565,86,1300,5,5,69,1035,,7950,13776.40395,-5826.403953,-826.403953,,
10500,63,57413,107,1600,5,5,85,1115,,10500,16443.75347,-5943.753474,-943.753474,,
8950,65,57374,110,1600,5,5,85,1075,,8950,15626.14661,-6676.146608,-1676.146608,,
9900,62,57179,110,1600,5,5,85,1075,,9900,15995.3291,-6095.329095,-1095.329095,,
9995,61,57169,110,1600,3,6,85,1065,,9995,16548.95256,-6553.95256,-1553.95256,,
9950,63,57124,110,1600,3,6,85,1065,,9950,16306.49505,-6356.495052,-1356.495052,,
9950,63,57000,110,1600,3,5,69,1050,,9950,15399.45523,-5449.455228,-449.455228,,
8250,67,57000,110,1600,3,5,69,1050,,8250,14912.65579,-6662.655792,-1662.655792,,
9950,63,57000,86,1300,5,5,69,1035,,9950,14396.73322,-4446.733218,553.266782,,
8950,59,56259,86,1300,3,5,69,1015,,8950,14564.54551,-5614.545512,-614.545512,,
10950,62,56209,107,1600,3,5,85,1080,,10950,16005.28384,-5055.283835,-55.283835,,
9250,67,56074,86,1300,4,5,69,1000,,9250,13343.94352,-4093.94352,906.05648,,
9950,63,55942,110,1600,5,5,85,1070,,9950,15815.90399,-5865.903992,-865.903992,,
9995,57,55844,86,1300,5,5,69,1045,,9995,15318.3878,-5323.3878,-323.3878,,
8750,61,55747,86,1300,3,5,69,1020,,8750,14415.4916,-5665.4916,-665.4916,,
10950,58,55478,86,1300,5,5,69,1045,,10950,15204.35125,-4254.351249,745.648751,,
10350,60,55085,107,1600,5,5,85,1105,,10350,16690.34562,-6340.345615,-1340.345615,,
9950,65,55061,110,1600,5,5,85,1070,,9950,15590.95065,-5640.950652,-640.950652,,
8950,65,55000,86,1300,3,5,69,1015,,8950,13860.7073,-4910.7073,89.2927,,
10950,57,55000,110,1600,5,5,85,1075,,10950,16649.45229,-5699.452292,-699.452292,,
10950,63,54936,110,1600,5,5,85,1075,,10950,15920.59317,-4970.59317,29.40683,,
8950,68,54875,110,1600,5,5,85,1070,,8950,15229.74554,-6279.745543,-1279.745543,,
8900,67,54847,110,1600,3,5,69,1050,,8900,14957.73531,-6057.735306,-1057.735306,,
10250,60,54554,110,1600,3,6,85,1065,,10250,16725.40529,-6475.405289,-1475.405289,,
9450,61,54125,110,1600,5,5,69,1035,,9450,15452.17505,-6002.175046,-1002.175046,,
9250,61,54000,110,1600,3,5,85,1055,,9250,15849.08866,-6599.088656,-1599.088656,,
10500,57,54000,110,1600,5,5,85,1075,,10500,16670.39029,-6170.390292,-1170.390292,,
7350,58,54000,86,1300,5,5,69,1035,,7350,15068.04651,-7718.046513,-2718.046513,,
10250,57,54000,110,1600,3,5,19,1135,,10250,17427.24598,-7177.245982,-2177.245982,,
10250,62,53285,110,1600,5,5,85,1075,,10250,16076.86167,-5826.861667,-826.861667,,
11500,65,53053,110,1600,5,5,85,1075,,11500,15716.61971,-4216.619706,783.380294,,
8950,68,53000,110,1587,3,5,19,1075,,8950,15105.97893,-6155.978933,-1155.978933,,
7750,68,53000,86,1300,3,5,69,1015,,7750,13537.48372,-5787.483723,-787.483723,,
9500,64,52968,110,1600,3,5,69,1050,,9500,15362.17739,-5862.177385,-862.177385,,
8450,67,52800,86,1300,3,5,69,1015,,8450,13663.37118,-5213.371182,-213.371182,,
8950,57,52548,110,1600,3,5,69,1050,,8950,16222.87036,-7272.870358,-2272.870358,,
8400,60,52487,110,1600,4,5,69,1035,,8400,15608.17135,-7208.171349,-2208.171349,,
9250,66,52383,86,1300,3,5,69,1015,,9250,13793.80219,-4543.802187,456.197813,,
8900,61,52112,110,1600,4,5,69,1035,,8900,15494.32324,-6594.32324,-1594.32324,,
8750,58,51712,110,1600,3,5,69,1050,,8750,16118.67467,-7368.674667,-2368.674667,,
10950,58,51421,110,1600,5,3,85,1105,,10950,15906.51218,-4956.512183,43.487817,,
8950,61,51235,86,1300,4,5,69,1000,,8950,14175.46166,-5225.461656,-225.461656,,
8950,65,51000,86,1300,3,5,69,1015,,8950,13944.4593,-4994.4593,5.5407,,
8895,61,50925,110,1600,5,5,85,1070,,8895,16164.34966,-7269.349656,-2269.349656,,
9390,66,50806,86,1300,3,5,19,1480,,9390,21417.14081,-12027.14081,-7027.140813,,
8750,59,50469,110,1600,5,5,85,1070,,8750,16417.2971,-7667.297102,-2667.297102,,
9750,61,50173,110,1600,5,5,85,1075,,9750,16263.72058,-6513.720582,-1513.720582,,
9950,62,50000,110,1600,5,5,85,1075,,9950,16145.643,-6195.642997,-1195.642997,,
10950,65,49942,110,1600,3,6,85,1065,,10950,16213.47205,-5263.47205,-263.47205,,
9900,67,49585,110,1600,5,5,85,1085,,9900,15713.08407,-5813.084072,-813.084072,,
9500,62,49258,110,1600,4,5,69,1035,,9500,15432.38043,-5932.380433,-932.380433,,
9950,61,49000,110,1600,3,5,69,1050,,9950,15810.35895,-5860.358946,-860.358946,,
9950,63,48738,110,1600,5,5,85,1055,,9950,15715.86469,-5765.864694,-765.864694,,
10500,62,47750,86,1300,5,5,69,1040,,10500,14795.73513,-4295.735127,704.264873,,
9950,63,47612,86,1300,3,5,69,1015,,9950,14258.79696,-4308.796962,691.203038,,
10495,68,47500,86,1300,5,5,69,1035,,10495,13987.14492,-3492.144923,1507.855077,,
9500,66,47237,110,1600,3,5,69,1050,,9500,15238.77335,-5738.773345,-738.773345,,
8500,58,47171,86,1300,3,5,69,1015,,8500,14876.52992,-6376.529915,-1376.529915,,
10450,60,47060,110,1600,4,5,69,1035,,10450,15721.80188,-5271.801875,-271.801875,,
8950,65,47014,86,1300,3,5,69,1015,,8950,14027.91817,-5077.918168,-77.918168,,
9900,59,46929,86,1300,3,5,69,1025,,9900,14927.14815,-5027.148152,-27.148152,,
8900,63,46000,86,1300,5,5,69,1035,,8900,14627.05122,-5727.051218,-727.051218,,
8745,65,45681,110,1600,3,5,69,1050,,8745,15393.05273,-6648.052732,-1648.052732,,
8750,65,45549,86,1300,3,5,69,1015,,8750,14058.59234,-5308.592338,-308.592338,,
10750,57,45000,110,1600,5,5,69,1050,,10750,16380.91038,-5630.910382,-630.910382,,
9750,57,45000,110,1600,3,5,69,1050,,9750,16380.91038,-6630.910382,-1630.910382,,
8850,65,45000,110,1600,5,5,85,1075,,8850,15885.23342,-7035.23342,-2035.23342,,
7950,66,45000,86,1300,5,5,69,1035,,7950,14282.88964,-6332.889641,-1332.889641,,
9450,63,45000,110,1600,4,5,69,1035,,9450,15399.83458,-5949.834578,-949.834578,,
9950,61,45000,107,1600,3,5,85,1085,,9950,16445.30329,-6495.303286,-1495.303286,,
8250,63,44944,110,1600,4,5,69,1035,,8250,15401.00711,-7151.007106,-2151.007106,,
9950,61,44597,86,1300,3,5,19,1015,,9950,14378.468,-4428.468,571.532,,
9995,68,44458,86,1300,3,5,69,1015,,9995,13716.33612,-3721.336119,1278.663881,,
9950,59,43818,110,1600,5,5,85,1070,,9950,16556.55574,-6606.55574,-1606.55574,,
10495,60,43426,110,1600,5,5,85,1070,,10495,16443.06358,-5948.063577,-948.063577,,
7950,58,43000,110,1600,4,3,72,1114,,7950,16184.77432,-8234.774316,-3234.774316,,
8950,68,43000,110,1600,5,5,69,1035,,8950,14833.21128,-5883.211283,-883.211283,,
9695,57,43000,110,1600,5,5,85,1075,,9695,16900.70829,-7205.708292,-2205.708292,,
7750,64,43000,86,1300,3,5,69,1015,,7750,14233.66316,-6483.663159,-1483.663159,,
9950,68,42750,110,1600,3,5,69,1050,,9950,15089.32243,-5139.322433,-139.322433,,
9950,67,42102,110,1600,5,5,85,1075,,9950,15702.51203,-5752.512026,-752.512026,,
9950,63,41586,110,1600,5,5,19,1114,,9950,16605.74385,-6655.74385,-1655.74385,,
9900,64,41200,110,1600,5,5,85,1070,,9900,16002.87213,-6102.872129,-1102.872129,,
10950,57,40214,86,1300,3,5,69,1025,,10950,15311.14654,-4361.14654,638.85346,,
8950,60,40000,86,1300,4,5,69,1000,,8950,14532.39995,-5582.399945,-582.399945,,
8950,66,39222,86,1300,3,5,69,1045,,8950,14571.1205,-5621.120505,-621.120505,,
8250,66,39144,110,1600,3,5,69,1050,,8250,15408.22458,-7158.224579,-2158.224579,,
10250,62,39000,110,1600,5,5,85,1075,,10250,16375.961,-6125.960997,-1125.960997,,
8750,61,38019,110,1600,5,5,85,1070,,8750,16434.57548,-7684.575484,-2684.575484,,
9750,68,37759,110,1600,5,5,85,1070,,9750,15588.12035,-5838.120351,-838.120351,,
10950,61,37500,110,1600,5,5,85,1085,,10950,16696.31896,-5746.318956,-746.318956,,
10950,60,37111,110,1600,3,5,69,1050,,10950,16180.99069,-5230.990687,-230.990687,,
9750,62,37000,86,1300,3,5,69,1015,,9750,14602.69088,-4852.690877,147.309123,,
8900,59,36954,110,1600,3,5,69,1050,,8900,16305.97781,-7405.977812,-2405.977812,,
9500,60,36943,110,1600,5,5,85,1070,,9500,16578.80463,-7078.804631,-2078.804631,,
9950,63,36923,86,1300,5,5,69,1050,,9950,15067.98209,-5117.982094,-117.982094,,
9950,66,36658,110,1600,3,5,69,1050,,9950,15460.27645,-5510.276447,-510.276447,,
8250,65,36000,86,1300,3,5,69,1015,,8250,14258.5293,-6008.5293,-1008.5293,,
10450,65,36000,110,1600,3,6,85,1065,,10450,16505.38965,-6055.389646,-1055.389646,,
10950,62,35512,110,1600,3,6,85,1065,,10950,16880.70697,-5930.706967,-930.706967,,
9250,65,35283,86,1300,3,5,69,1015,,9250,14273.54185,-5023.541846,-23.541846,,
8900,68,35000,110,1600,3,5,69,1050,,8900,15251.59193,-6351.591933,-1351.591933,,
10900,57,35000,86,1300,5,5,69,1045,,10900,15754.81947,-4854.819472,145.180528,,
9750,64,34114,110,1600,3,5,69,1050,,9750,15756.94244,-6006.942437,-1006.942437,,
11950,58,34000,110,1600,5,5,85,1075,,11950,16967.45043,-5017.450433,-17.450433,,
7900,68,33847,86,1300,4,5,69,1000,,7900,13687.63259,-5787.632587,-787.632587,,
10900,57,33535,110,1600,4,5,69,1035,,10900,16370.0879,-5470.087902,-470.087902,,
10450,65,33000,110,1600,3,5,69,1050,,10450,15658.56751,-5208.56751,-208.56751,,
10950,59,32150,110,1600,5,5,85,1085,,10950,17051.73697,-6101.736974,-1101.736974,,
9950,65,31588,86,1300,3,5,69,1015,,9950,14350.90776,-4400.907756,599.092244,,
10750,60,31480,110,1600,3,6,85,1065,,10750,17208.5287,-6458.528701,-1458.528701,,
9900,57,31307,110,1600,5,5,85,1070,,9900,17061.91078,-7161.910776,-2161.910776,,
10750,68,31000,110,1600,4,5,69,1035,,10750,15084.46728,-4334.467283,665.532717,,
10450,58,30634,110,1600,5,5,85,1075,,10450,17037.92774,-6587.927741,-1587.927741,,
9450,68,30300,86,1300,4,5,69,1000,,9450,13761.89967,-4311.899673,688.100327,,
10750,60,28500,86,1300,3,5,69,1045,,10750,15525.8169,-4775.816895,224.183105,,
10950,60,28500,110,1600,5,5,85,1075,,10950,16839.20972,-5889.209715,-889.209715,,
10000,57,28000,86,1300,3,5,69,1015,,10000,15399.63217,-5399.632172,-399.632172,,
10500,68,26698,110,1600,3,5,85,1055,,10500,15568.83892,-5068.838919,-68.838919,,
12500,62,26000,107,1600,3,5,85,1085,,12500,16721.42543,-4221.425427,778.574573,,
8950,62,25505,86,1300,5,5,69,1035,,8950,15177.87539,-6227.875387,-1227.875387,,
10500,58,25000,110,1600,5,5,85,1075,,10500,17155.89243,-6655.892433,-1655.892433,,
9245,66,22835,110,1600,3,5,69,1050,,9245,15749.70242,-6504.702421,-1504.702421,,
10950,59,22705,110,1600,5,5,85,1075,,10950,17082.24528,-6132.245284,-1132.245284,,
9500,63,22178,86,1300,3,5,69,1015,,9500,14791.33405,-5291.334054,-291.334054,,
10900,62,17345,110,1600,3,5,69,1050,,10900,16351.45148,-5451.451477,-451.451477,,
10950,67,15535,86,1300,4,5,69,1030,,10950,14694.5024,-3744.502402,1255.497598,,
9450,66,15110,86,1300,5,5,69,1035,,9450,14908.72646,-5458.726461,-458.726461,,
5900,73,232940,72,2000,5,5,40,1172,,5900,11240.2896,-5340.289603,-340.289603,,
6950,79,218118,72,2000,5,5,185,1150,,6950,10994.36564,-4044.36564,955.63436,,
6000,78,217764,72,2000,5,5,185,1135,,6000,10872.6009,-4872.600901,127.399099,,
5250,79,207114,110,1600,5,5,197,1114,,5250,11857.93087,-6607.930872,-1607.930872,,
4400,74,203254,72,2000,3,5,64,1135,,4400,11211.01738,-6811.017382,-1811.017382,,
6750,77,200732,72,2000,4,5,185,1100,,6750,10765.53793,-4015.537926,984.462074,,
8500,69,197501,72,2000,5,5,185,1135,,8500,12392.16633,-3892.166326,1107.833674,,
6150,80,194765,72,2000,3,5,185,1120,,6150,10859.8776,-4709.877595,290.122405,,
6950,76,191620,72,2000,5,5,185,1150,,6950,11914.28034,-4964.280341,35.719659,,
5750,76,183277,72,2000,3,5,185,1115,,5750,11503.58723,-5753.587225,-753.587225,,
8750,78,180378,72,2000,4,5,185,1100,,8750,11070.01012,-2320.010119,2679.989881,,
6500,70,178800,72,2000,3,5,185,1115,,6500,12327.52581,-5827.525805,-827.525805,,
5950,73,176177,110,1600,5,5,85,1075,,5950,12165.05052,-6215.050522,-1215.050522,,
6500,78,176000,86,1300,5,5,69,1035,,6500,10079.61333,-3579.613333,1420.386667,,
10500,77,172980,72,2000,5,5,64,1135,,10500,11479.79482,-979.794817,4020.205183,,
8500,77,170000,72,2000,4,5,185,1100,,8500,11409.00454,-2909.004542,2090.995458,,
7950,71,164000,110,1600,3,5,19,1050,,7950,11998.63361,-4048.633606,951.366394,,
5800,78,161775,86,1300,3,5,69,1015,,5800,10042.95418,-4242.954183,757.045817,,
6750,80,160000,86,1300,3,5,69,1015,,6750,9836.719415,-3086.719415,1913.280585,,
6950,78,159968,72,2000,3,5,185,1115,,6950,11748.23135,-4798.231349,201.768651,,
5740,74,159908,110,1600,3,5,69,1050,,5740,11906.06908,-6166.069075,-1166.069075,,
6550,73,158492,86,1300,3,5,69,1015,,6550,10720.19293,-4170.192932,829.807068,,
8950,69,156204,72,2000,3,5,185,1115,,8950,12922.34071,-3972.340712,1027.659288,,
6750,73,156169,86,1300,5,5,69,1035,,6750,11103.33411,-4353.334106,646.665894,,
7950,78,155210,110,1600,3,5,69,1050,,7950,11517.63636,-3567.636363,1432.363637,,
7950,69,155000,72,2000,3,5,185,1115,,7950,12947.55006,-4997.550064,2.449936,,
7450,76,154900,72,2000,5,5,185,1140,,7450,12515.8726,-5065.872601,-65.872601,,
7750,70,151300,72,2000,5,5,185,1150,,7750,13488.69966,-5738.699655,-738.699655,,
6450,71,151000,110,1600,5,5,197,1094,,6450,13671.94248,-7221.942476,-2221.942476,,
7900,75,150000,72,2000,3,5,64,1135,,7900,12204.34978,-4304.349775,695.650225,,
6900,69,146304,72,2000,3,5,185,1115,,6900,13129.62691,-6229.626912,-1229.626912,,
5600,75,146197,86,1300,3,5,69,1015,,5600,10734.22592,-5134.225924,-134.225924,,
5950,77,145996,110,1600,4,5,69,1035,,5950,11581.3823,-5631.382304,-631.382304,,
6950,80,143560,86,1300,3,5,69,1045,,6950,10682.69344,-3732.693435,1267.306565,,
7950,71,139145,73,2000,2,5,185,1115,,7950,13067.44923,-5117.449226,-117.449226,,
8950,79,138500,86,1300,5,5,69,1050,,8950,10993.96512,-2043.965124,2956.034876,,
7950,74,137741,90,2000,5,5,185,1135,,7950,13598.80593,-5648.805931,-648.805931,,
9500,80,137178,90,2000,5,5,185,1135,,9500,12880.39487,-3380.394871,1619.605129,,
8600,76,134889,72,2000,3,5,185,1115,,8600,12516.73517,-3916.735169,1083.264831,,
5950,71,134660,72,2000,5,5,64,1135,,5950,13012.33813,-7062.338131,-2062.338131,,
7750,73,134539,110,1600,5,5,85,1070,,7750,12953.24142,-5203.241416,-203.241416,,
7950,79,131500,72,2000,5,5,185,1140,,7950,12640.72222,-4690.722224,309.277776,,
6950,77,131307,110,1600,3,5,69,1050,,6950,12139.81724,-5189.817236,-189.817236,,
7250,74,130025,110,1600,3,5,69,1050,,7250,12531.75933,-5281.759329,-281.759329,,
6500,78,130000,86,1300,5,5,19,1015,,6500,10521.40238,-4021.402383,978.597617,,
7250,77,128960,110,1600,5,5,85,1070,,7250,12583.25508,-5333.255082,-333.255082,,
9250,80,128351,110,1600,5,5,85,1070,,9250,12230.90675,-2980.906747,2019.093253,,
8250,73,128006,110,1600,3,5,69,1050,,8250,12695.73301,-4445.73301,554.26699,,
7250,71,127159,72,2000,3,5,185,1115,,7250,13287.0852,-6037.085204,-1037.085204,,
5250,72,126478,110,1600,4,5,69,1035,,5250,12598.54948,-7348.549483,-2348.549483,,
7900,77,126000,110,1600,5,5,69,1050,,7900,12250.9352,-4350.935202,649.064798,,
6900,76,125778,110,1600,3,5,69,1050,,6900,12377.2833,-5477.283297,-477.283297,,
7900,75,125400,110,1600,3,5,69,1050,,7900,12506.89772,-4606.89772,393.10228,,
7250,74,124910,72,2000,5,5,185,1135,,7250,13303.57739,-6053.577389,-1053.577389,,
8450,70,124743,110,1600,3,5,69,1050,,8450,13129.15328,-4679.153281,320.846719,,
7950,76,124591,110,1600,5,5,85,1075,,7950,12880.05861,-4930.058613,69.941387,,
7950,74,124057,110,1600,3,5,69,1050,,7950,12656.71731,-4706.717313,293.282687,,
6450,72,123403,110,1600,3,5,69,1050,,6450,12913.81048,-6463.810483,-1463.810483,,
6650,75,123104,110,1600,5,5,85,1070,,6650,12949.26773,-6299.267728,-1299.267728,,
7950,74,123077,86,1300,3,5,69,1015,,7950,11340.01234,-3390.012343,1609.987657,,
7250,80,122820,86,1300,5,5,69,1040,,7250,11033.32201,-3783.322005,1216.677995,,
7450,77,122290,110,1600,3,5,69,1050,,7450,12328.61518,-4878.615182,121.384818,,
7950,74,121900,110,1600,4,5,69,1035,,7950,12451.00393,-4501.003929,498.996071,,
7250,77,121545,110,1600,5,5,85,1070,,7250,12738.51035,-5488.510352,-488.510352,,
8250,71,120474,72,2000,3,5,185,1115,,8250,13427.05573,-5177.055734,-177.055734,,
8950,76,120263,72,2000,5,5,64,1135,,8950,12705.28322,-3755.283222,1244.716778,,
7750,74,120196,110,1600,3,5,69,1050,,7750,12737.55893,-4987.558931,12.441069,,
8500,71,120000,110,1600,5,5,85,1085,,8500,13751.93537,-5251.935366,-251.935366,,
7750,78,120000,110,1600,5,5,85,1075,,7750,12732.78525,-4982.785253,17.214747,,
5750,73,115877,110,1600,4,5,69,1035,,5750,12698.81336,-6948.813362,-1948.813362,,
6900,76,115345,110,1600,5,5,85,1070,,6900,12990.02581,-6090.025811,-1090.025811,,
6500,71,115157,110,1600,3,5,69,1050,,6500,13208.16509,-6708.16509,-1708.16509,,
6500,78,115000,107,1600,5,5,85,1100,,6500,13161.62233,-6661.622333,-1661.622333,,
7600,77,114258,86,1300,5,5,69,1050,,7600,11744.94384,-4144.943838,855.056162,,
8950,73,112963,72,2000,5,5,185,1135,,8950,13675.42353,-4725.423534,274.576466,,
7450,74,112307,110,1600,5,5,85,1070,,7450,13297.03517,-5847.035173,-847.035173,,
7350,72,112000,86,1300,3,5,69,1015,,7350,11815.34229,-4465.342287,534.657713,,
7750,73,111602,86,1300,3,5,69,1015,,7750,11701.97575,-3951.975752,1048.024248,,
7460,80,111392,110,1598,3,5,197,1083,,7460,13221.97984,-5761.979839,-761.979839,,
9250,76,110901,110,1600,5,5,85,1085,,9250,13333.95093,-4083.950933,916.049067,,
7250,80,110887,110,1600,3,5,85,1055,,7250,12345.69133,-5095.691329,-95.691329,,
6500,72,110634,86,1300,3,5,69,1015,,6500,11843.9436,-5343.943595,-343.943595,,
6800,80,110000,110,1600,4,5,69,1035,,6800,11969.96698,-5169.966975,-169.966975,,
8700,75,109540,110,1600,5,5,85,1085,,8700,13484.14741,-4784.14741,215.85259,,
7500,78,109263,110,1600,5,5,85,1070,,7500,12873.97101,-5373.971009,-373.971009,,
7750,71,107516,110,1600,3,5,69,1050,,7750,13368.15235,-5618.152348,-618.152348,,
7950,73,107108,110,1600,3,5,69,1050,,7950,13133.29533,-5183.295334,-183.295334,,
9950,75,107000,110,1600,3,5,69,1050,,9950,12892.15692,-2942.15692,2057.84308,,
6640,74,106250,110,1600,5,5,85,1070,,6640,13423.85664,-6783.856639,-1783.856639,,
8750,71,106150,86,1300,3,5,19,1015,,8750,11872.6727,-3122.672696,1877.327304,,
7750,72,106108,110,1600,3,5,69,1050,,7750,13275.93319,-5525.933193,-525.933193,,
5950,72,105856,86,1300,3,5,69,1015,,5950,11943.98536,-5993.985359,-993.985359,,
6750,77,105152,86,1300,3,5,69,1015,,6750,11350.22642,-4600.226416,399.773584,,
6500,80,105135,110,1600,3,5,69,1050,,6500,12322.707,-5822.706995,-822.706995,,
8750,76,104344,110,1600,3,5,69,1050,,8750,12826.06839,-4076.068389,923.931611,,
7950,74,104150,110,1600,3,5,69,1050,,7950,13073.53008,-5123.530079,-123.530079,,
6750,74,104000,86,1300,3,5,69,1010,,6750,11655.82102,-4905.821019,94.178981,,
7950,73,103121,86,1300,5,5,69,1035,,7950,12214.05313,-4264.05313,735.94687,,
7950,80,102300,86,1300,3,5,69,1015,,7950,11044.84202,-3094.842015,1905.157985,,
8950,75,102005,107,1600,5,5,85,1105,,8950,13882.43677,-4932.43677,67.56323,,
7750,77,102000,86,1300,3,5,69,1015,,7750,11416.22299,-3666.222992,1333.777008,,
6450,75,101855,110,1600,5,5,85,1070,,6450,13394.17929,-6944.17929,-1944.17929,,
6900,74,101773,110,1600,3,5,69,1050,,6900,13123.29971,-6223.299705,-1223.299705,,
8450,75,101159,110,1600,5,5,85,1085,,8450,13659.62879,-5209.628788,-209.628788,,
6750,74,101000,86,1300,3,5,19,1015,,6750,11615.40382,-4865.403819,134.596181,,
8050,74,100732,86,1300,4,5,69,1030,,8050,12058.7486,-4008.748603,991.251397,,
9500,79,100719,110,1600,5,5,85,1070,,9500,12931.16542,-3431.165422,1568.834578,,
7750,78,100487,110,1600,4,5,69,1035,,7750,12412.54989,-4662.549887,337.450113,,
8500,80,100458,110,1600,5,5,85,1085,,8500,13065.80703,-4565.807031,434.192969,,
7795,75,100192,110,1600,3,5,69,1050,,7795,13034.70282,-5239.702824,-239.702824,,
6490,80,100123,110,1600,3,5,69,1050,,6490,12427.64825,-5937.648251,-937.648251,,
7950,73,99971,110,1600,3,5,69,1050,,7950,13282.72984,-5332.72984,-332.72984,,
6425,79,99397,86,1300,5,5,69,1035,,6425,11561.82709,-5136.827088,-136.827088,,
8950,69,99374,86,1300,5,5,69,1035,,8950,12779.30725,-3829.307252,1170.692748,,
6950,72,99245,110,1600,5,5,19,1114,,6950,14303.18098,-7353.180977,-2353.180977,,
8750,79,98742,110,1600,5,5,85,1085,,8750,13223.4365,-4473.436498,526.563502,,
8450,71,98154,110,1600,3,5,69,1050,,8450,13564.1739,-5114.173904,-114.173904,,
7950,77,98000,110,1600,5,5,19,1065,,7950,12901.2191,-4951.219102,48.780898,,
7950,80,97548,86,1300,5,5,69,1035,,7950,11478.84159,-3528.841591,1471.158409,,
8900,78,97534,110,1600,5,5,85,1070,,8900,13119.55281,-4219.552811,780.447189,,
8950,73,97494,110,1600,5,5,85,1085,,8950,13979.76628,-5029.766276,-29.766276,,
8900,73,97085,110,1600,5,5,85,1085,,8900,13988.32992,-5088.329918,-88.329918,,
7950,69,97000,110,1600,4,5,69,1035,,7950,13580.85942,-5630.859424,-630.859424,,
6495,74,96302,86,1300,3,5,69,1015,,6495,11900.62729,-5405.627293,-405.627293,,
7250,78,96000,86,1300,3,5,69,1015,,7250,11420.15113,-4170.151133,829.848867,,
9250,74,96000,110,1600,5,5,85,1085,,9250,13889.34779,-4639.347789,360.652211,,
6650,78,95909,110,1600,5,5,85,1070,,6650,13153.57706,-6503.577061,-1503.577061,,
6990,79,95700,110,1600,5,5,85,1085,,6990,13287.12989,-6297.129894,-1297.129894,,
7750,78,95651,110,1600,5,5,85,1070,,7750,13158.97907,-5408.979065,-408.979065,,
6950,79,95000,86,1300,5,5,69,1035,,6950,11653.89147,-4703.891474,296.108526,,
7250,80,94447,110,1600,3,5,69,1050,,7250,12546.49234,-5296.492339,-296.492339,,
9950,80,94079,110,1600,5,5,85,1085,,9950,13199.37053,-3249.370533,1750.629467,,
9250,80,93841,110,1600,5,5,85,1070,,9250,12953.47713,-3703.477127,1296.522873,,
7200,79,93090,86,1300,5,5,69,1035,,7200,11693.88305,-4493.883054,506.116946,,
8250,72,93066,110,1600,5,5,85,1075,,8250,14026.9285,-5776.928499,-776.928499,,
8950,79,93039,110,1600,3,5,69,1050,,8950,12697.6729,-3747.672902,1252.327098,,
